taxon_name,gbif_id,decimal_latitude,decimal_longitude
Eleusine_coracana_subsp._africana,2269041755,44.416708,8.950193
Eleusine_coracana_subsp._africana,2289462034,13.383333,-16.772222
Eleusine_coracana_subsp._africana,2005443290,-26.721944,27.060556
Eleusine_coracana_subsp._africana,1317396574,-7.90921,31.6767
Eleusine_coracana_subsp._africana,1701099682,42.584812,10.089786
Eleusine_coracana_subsp._africana,685200398,-28.875,18.875
Eleusine_coracana_subsp._africana,2005500635,-26.733889,27.253056
Eleusine_coracana_subsp._africana,728981139,51.570296,5.966584
Eleusine_coracana_subsp._africana,788615236,55.605722,12.447361
Eleusine_coracana_subsp._africana,2005453352,-19.170278,17.766667
Eleusine_coracana_subsp._africana,2288514324,-22.911583,31.177528
Eleusine_coracana_subsp._africana,2005457615,-19.497778,17.191667
Eleusine_coracana_subsp._africana,453213434,-29.375,20.375
Eleusine_coracana_subsp._africana,453213337,-23.875,28.375
Eleusine_coracana_subsp._africana,453213433,-13.375,35.125
Eleusine_coracana_subsp._africana,20857251,59.67725,10.7732
Eleusine_coracana_subsp._africana,2005487562,-30.898056,30.323889
Eleusine_coracana_subsp._africana,461821952,-23.375,28.625
Eleusine_coracana_subsp._africana,453213338,-17.875,31.125
Eleusine_coracana_subsp._africana,461821955,-22.375,29.125
Eleusine_coracana_subsp._africana,1895947629,19.034722,-98.184722
Eleusine_coracana_subsp._africana,1839539457,-17.4,30.6
Eleusine_coracana_subsp._africana,1839539662,-19.995833,29.920833
Eleusine_coracana_subsp._africana,453213417,-2.875,36.125
Eleusine_coracana_subsp._africana,1928152309,-28.679033,27.518467
Eleusine_coracana_subsp._africana,1258676575,-2.90583,36.21944
Eleusine_coracana_subsp._africana,1260481887,-0.36666,30.48333
Eleusine_coracana_subsp._africana,461821953,-25.625,28.375
Eleusine_coracana_subsp._africana,1421196679,-15.5,28.47
Eleusine_coracana_subsp._africana,1144679912,-13.96667,48.45
Eleusine_coracana_subsp._africana,1258609723,-1.02333,31.6275
Eleusine_coracana_subsp._africana,453213415,-1.125,31.625
Eleusine_coracana_subsp._africana,616265326,-31.375,29.625
Eleusine_coracana_subsp._africana,461821934,-24.125,29.375
Eleusine_coracana_subsp._africana,461821926,-19.625,16.875
Eleusine_coracana_subsp._africana,461821954,-25.375,28.375
Eleusine_coracana_subsp._africana,616265323,-29.875,31.125
Eleusine_coracana_subsp._africana,461821925,-25.625,29.375
Eleusine_coracana_subsp._africana,461821941,-34.125,18.875
Eleusine_coracana_subsp._africana,453213346,-4.625,29.625
Eleusine_coracana_subsp._africana,461821930,-24.375,29.125
Eleusine_coracana_subsp._africana,461821932,-23.375,28.375
Eleusine_coracana_subsp._africana,1257975846,-4.66555,29.62527
Eleusine_coracana_subsp._africana,461821933,-24.875,25.875
Eleusine_coracana_subsp._africana,616265328,-29.875,30.625
Eleusine_coracana_subsp._africana,461821916,-26.125,31.375
Eleusine_coracana_subsp._africana,461821919,-26.875,27.875
Eleusine_coracana_subsp._africana,1259635534,2.05527,28.82861
Eleusine_coracana_subsp._africana,461821920,-31.375,17.875
Eleusine_coracana_subsp._africana,461821921,-26.125,28.125
Eleusine_coracana_subsp._africana,461821942,-33.625,18.875
Eleusine_coracana_subsp._africana,1421196640,-4.3,39.55
Eleusine_coracana_subsp._africana,461821923,-24.625,29.375
Eleusine_coracana_subsp._africana,461821915,-26.875,27.375
Eleusine_coracana_subsp._africana,461821913,-26.125,31.125
Eleusine_coracana_subsp._africana,1421196684,-11.5,32.08
Eleusine_coracana_subsp._africana,461821922,-28.875,32.125
Eleusine_coracana_subsp._africana,2005490318,-28.833333,32.05
Eleusine_coracana_subsp._africana,461821924,-34.375,18.875
Eleusine_coracana_subsp._africana,1259756906,-10.06666,34.53333
Eleusine_coracana_subsp._africana,453213345,-10.125,34.625
Eleusine_coracana_subsp._africana,461821908,-23.125,29.125
Eleusine_coracana_subsp._africana,1259489414,-8.51666,35.16666
Eleusine_coracana_subsp._africana,453213349,-8.625,35.125
Eleusine_coracana_subsp._africana,461821892,-27.875,26.375
Eleusine_coracana_subsp._africana,461821893,-28.375,24.375
Eleusine_coracana_subsp._africana,461821903,-24.625,25.875
Eleusine_coracana_subsp._africana,1259405117,-8.516667,35.166667
Eleusine_coracana_subsp._africana,461821890,-27.125,28.875
Eleusine_coracana_subsp._africana,461821889,-27.625,28.125
Eleusine_coracana_subsp._africana,461821902,-27.875,30.625
Eleusine_coracana_subsp._africana,616265316,-31.125,29.125
Eleusine_coracana_subsp._africana,616265314,-26.875,32.375
Eleusine_coracana_subsp._africana,2005497587,-27.05,32.45
Eleusine_coracana_subsp._africana,2005445113,-27.25,32.766667
Eleusine_coracana_subsp._africana,461821885,-26.375,28.375
Eleusine_coracana_subsp._africana,461821904,-27.375,25.125
Eleusine_coracana_subsp._africana,616265306,-27.375,32.875
Eleusine_coracana_subsp._africana,616265307,-27.125,32.375
Eleusine_coracana_subsp._africana,461821888,-29.875,29.625
Eleusine_coracana_subsp._africana,461821878,-27.625,29.125
Eleusine_coracana_subsp._africana,461821879,-27.625,29.375
Eleusine_coracana_subsp._africana,616265311,-27.625,32.375
Eleusine_coracana_subsp._africana,461821884,-27.125,29.875
Eleusine_coracana_subsp._africana,461821872,-31.625,18.375
Eleusine_coracana_subsp._africana,461821874,-29.875,26.625
Eleusine_coracana_subsp._africana,2291976562,-25.216667,25.666667
Eleusine_coracana_subsp._africana,461821880,-26.125,32.125
Eleusine_coracana_subsp._africana,461821858,-33.375,25.875
Eleusine_coracana_subsp._africana,461821866,-31.375,29.875
Eleusine_coracana_subsp._africana,461821860,-31.125,29.625
Eleusine_coracana_subsp._africana,461821862,-31.625,29.375
Eleusine_coracana_subsp._africana,461821864,-32.375,28.875
Eleusine_coracana_subsp._africana,461821867,-32.125,28.875
Eleusine_coracana_subsp._africana,461821901,-26.875,29.875
Eleusine_coracana_subsp._africana,461821868,-31.875,29.125
