decimal_latitude,decimal_longitude,gbif_id,taxon_name
-16.4405,49.827028,1989830303,Dendrocalamus_giganteus
-14.613056,49.618889,1258059084,Dendrocalamus_giganteus
-18.950833,48.815,1257648037,Dendrocalamus_giganteus
36.09336,140.11023,1829564569,Dendrocalamus_giganteus
24.87,118.67,2310404317,Dendrocalamus_giganteus
13.666667,-89.25,1257828663,Dendrocalamus_giganteus
13.66667,-89.25,1585298883,Dendrocalamus_giganteus
38.614167,-90.259167,1258021078,Dendrocalamus_giganteus
-23.416667,-45.25,1087506240,Dendrocalamus_giganteus
33.05,-117.27,1929462757,Dendrocalamus_giganteus
1.33,112.17,1020042461,Dendrocalamus_giganteus
-19.9985,-158.121167,1897828054,Dendrocalamus_giganteus
18.783333,98.916667,2287661708,Dendrocalamus_giganteus
24.027132,101.828381,919459637,Dendrocalamus_giganteus
-22.55,164.333333,931132962,Dendrocalamus_giganteus
-18.9,47.516667,1988055628,Dendrocalamus_giganteus
25.584234,100.222124,919595107,Dendrocalamus_giganteus
24.615701,100.709787,919595166,Dendrocalamus_giganteus
21.475834,101.56752,919595145,Dendrocalamus_giganteus
22.555882,99.932102,919595135,Dendrocalamus_giganteus
24.580446,99.92854,919595165,Dendrocalamus_giganteus
9.06444,-79.64944,1258460427,Dendrocalamus_giganteus
27.740736,98.66582,919595266,Dendrocalamus_giganteus
