gbif_id,taxon_name,decimal_longitude,decimal_latitude
473251726,Asclepias_syriaca,-72.7111,45.9958
176883172,Asclepias_syriaca,-85.407,42.653
2265477345,Asclepias_syriaca,-92.219152,43.623411
176884106,Asclepias_syriaca,-95.21544,37.73777
1989230821,Asclepias_syriaca,-85.40317,44.25114
473299186,Asclepias_syriaca,-74.061111,45.709722
473452867,Asclepias_syriaca,-73.9087,45.6591
2265477972,Asclepias_syriaca,-93.525896,46.439813
1261127349,Asclepias_syriaca,-91.2,37.83333
415957406,Asclepias_syriaca,-72.24055,41.6325
1261131864,Asclepias_syriaca,-89.55,37.2
1586165167,Asclepias_syriaca,-73.4427,45.5229
473400177,Asclepias_syriaca,-74.0063,45.5334
1261131973,Asclepias_syriaca,-90.675,38.125
1988626174,Asclepias_syriaca,-83.665531,46.078649
1929953360,Asclepias_syriaca,-75.5,44.25
668745235,Asclepias_syriaca,-71.133333,46.85
1823456727,Asclepias_syriaca,-85,44
1989297918,Asclepias_syriaca,-84.44457,43.41151
1586165159,Asclepias_syriaca,-74.1067,45.515
2265478747,Asclepias_syriaca,-92.386944,43.555833
1038945679,Asclepias_syriaca,-71.9014,41.3775
1261128064,Asclepias_syriaca,-90.566667,37.95
2265477863,Asclepias_syriaca,-93.1175,43.962778
176884103,Asclepias_syriaca,-96.460593,39.064234
1260954738,Asclepias_syriaca,-90.316667,37.886389
1317742097,Asclepias_syriaca,-76.9867,38.8653
176883289,Asclepias_syriaca,-98.414119,41.218168
1260964751,Asclepias_syriaca,-92.163611,37.775556
1030484045,Asclepias_syriaca,-84.66667,45.51333
465761371,Asclepias_syriaca,-64.41276,45.05293
1989133714,Asclepias_syriaca,-86.293528,44.269745
2265420631,Asclepias_syriaca,-93.55278,45.568054
2265479988,Asclepias_syriaca,-93.08667,43.715557
2265443127,Asclepias_syriaca,-93.471111,45.951111
1703297828,Asclepias_syriaca,-98.08605,49.232931
2268881756,Asclepias_syriaca,-90.81666,38.48333
1417514248,Asclepias_syriaca,-73.7169,45.6097
1831053755,Asclepias_syriaca,12.5818,53.7485
1586165142,Asclepias_syriaca,-73.605,46.2015
1899288275,Asclepias_syriaca,-78.133333,44.466667
1988934826,Asclepias_syriaca,-84.12807,44.77041
415957425,Asclepias_syriaca,-72.67,41.70111
2265477573,Asclepias_syriaca,-95.661667,43.587776
1320996158,Asclepias_syriaca,-77.0575,38.8822
1260943694,Asclepias_syriaca,-92.94083,40.21805
1261006589,Asclepias_syriaca,-93.286,37.195
2265478831,Asclepias_syriaca,-95.888871,45.015157
415957426,Asclepias_syriaca,-73.39333,41.30444
1030483980,Asclepias_syriaca,-84.67778,45.56
296417560,Asclepias_syriaca,14.537,46.76
1038963737,Asclepias_syriaca,-72.757496,41.244728
1586165321,Asclepias_syriaca,-75.767862,45.460843
2268931934,Asclepias_syriaca,-72.5,44.5
176882874,Asclepias_syriaca,-85.711,42.923
1899275093,Asclepias_syriaca,-79.783333,47.066667
1260934170,Asclepias_syriaca,-91.50388,40.32861
1586165307,Asclepias_syriaca,-73.8901,46.0779
176883166,Asclepias_syriaca,-98.979587,40.977912
1260936692,Asclepias_syriaca,-92.60194,40.45277
2265479549,Asclepias_syriaca,-90.027779,45.262501
668745248,Asclepias_syriaca,-71.278611,46.785278
176883279,Asclepias_syriaca,-95.66427,37.42692
1586165179,Asclepias_syriaca,-73.209931,45.559236
1804427043,Asclepias_syriaca,-77.25,45.9
2265479353,Asclepias_syriaca,-92.628245,43.898979
1586165200,Asclepias_syriaca,-73.8197,45.5139
1322166440,Asclepias_syriaca,-77.0575,38.8994
176883101,Asclepias_syriaca,-95.57877,39.02702
176883011,Asclepias_syriaca,-97.94245,38.831222
176883100,Asclepias_syriaca,-97.134047,39.104331
176883012,Asclepias_syriaca,-97.15272,39.133328
2265963951,Asclepias_syriaca,-92.848611,43.8675
176883010,Asclepias_syriaca,-98.49858,38.918093
2265478590,Asclepias_syriaca,-92.84861,43.8675
2265476698,Asclepias_syriaca,-95.968102,44.378119
1804569340,Asclepias_syriaca,-67.416667,45.566667
1989113655,Asclepias_syriaca,-84.468833,42.051247
2265476318,Asclepias_syriaca,-95.351944,43.922501
1586165278,Asclepias_syriaca,-72.4407,45.3463
2265478189,Asclepias_syriaca,-96.429592,44.681835
1988889759,Asclepias_syriaca,-83.42612,44.45069
473498275,Asclepias_syriaca,-73.5855,45.5031
1989269341,Asclepias_syriaca,-84.32712,42.062
1261129849,Asclepias_syriaca,-90.82,38.47
1262032807,Asclepias_syriaca,-73.556763,45.769156
2287438853,Asclepias_syriaca,19.396362,46.591428
1262015774,Asclepias_syriaca,-73.516667,46.133333
1262015756,Asclepias_syriaca,-73.483333,45.85
1262015574,Asclepias_syriaca,-73.927222,45.703333
1262032986,Asclepias_syriaca,-73.551226,45.937234
1262015861,Asclepias_syriaca,-73.566667,45.95
1262032984,Asclepias_syriaca,-73.427248,45.92802
1262015673,Asclepias_syriaca,-73.551224,45.937231
1262015778,Asclepias_syriaca,-73.716667,45.966667
1262015832,Asclepias_syriaca,-73.6,45.85
1586165241,Asclepias_syriaca,-73.312,45.5754
1262015200,Asclepias_syriaca,-74.083333,45.466667
1262016219,Asclepias_syriaca,-70.8,46.65
1989040429,Asclepias_syriaca,-86.042974,44.76937
1030483811,Asclepias_syriaca,-84.48389,42.73694
415957431,Asclepias_syriaca,-72.24666,44.48
1586165356,Asclepias_syriaca,-73.194,45.5626
1262015273,Asclepias_syriaca,-73.766667,45.85
