taxon_name,gbif_id,decimal_longitude,decimal_latitude
Euphorbia_multiformis_var._microphylla,1989032032,-157.791272,21.366925
Euphorbia_multiformis_var._microphylla,1090242745,-158.03,21.6931
Euphorbia_multiformis_var._microphylla,1090303188,-156.791,20.9025
Euphorbia_multiformis_var._microphylla,1090287586,-156.551,20.8327
Euphorbia_multiformis_var._microphylla,1928924428,-158.167,21.504
Euphorbia_multiformis_var._microphylla,35926105,-158.117,21.5333
Euphorbia_multiformis_var._microphylla,35926424,-157.9,21.5667
Euphorbia_multiformis_var._microphylla,2291602350,-158.116667,21.533333
Euphorbia_multiformis_var._microphylla,1988684967,-157.47,21.2
Euphorbia_multiformis_var._microphylla,1989114119,-158.05,21.28
Euphorbia_multiformis_var._microphylla,35926567,-158.06,21.25
Euphorbia_multiformis_var._microphylla,1988888322,-158,21.34
Euphorbia_multiformis_var._microphylla,1228439321,-98,38
Euphorbia_multiformis_var._microphylla,1988113367,-158.1,21.4
Euphorbia_multiformis_var._microphylla,1318459875,-158.169,21.5178
Euphorbia_multiformis_var._microphylla,1897828070,-157.89125,21.59075
Euphorbia_multiformis_var._microphylla,1897828064,-157.914444,21.570278
Euphorbia_multiformis_var._microphylla,1897828068,-157.800444,21.332361
Euphorbia_multiformis_var._microphylla,1228516557,-155.5,19.5
Euphorbia_multiformis_var._microphylla,1055682318,-157.49,21.47
