gbif_id,taxon_name,decimal_latitude,decimal_longitude
2269054916,Silene_flos-cuculi,43.537709,10.886856
2269051276,Silene_flos-cuculi,43.63364,10.39734
1949725368,Silene_flos-cuculi,69.1551,16.8832
1881754531,Silene_flos-cuculi,57.894847,27.189101
1805284988,Silene_flos-cuculi,63.4022,10.478
1837799939,Silene_flos-cuculi,63.591,9.544
1995318789,Silene_flos-cuculi,59.019,10.0708
1851406108,Silene_flos-cuculi,43.0757,-5.1527
1949725570,Silene_flos-cuculi,63.4209,10.3031
1806488335,Silene_flos-cuculi,63.3422,10.2448
1978365297,Silene_flos-cuculi,57.5099,38.342869
1806488102,Silene_flos-cuculi,63.3407,10.2515
1806488166,Silene_flos-cuculi,62.9154,7.2721
1881895393,Silene_flos-cuculi,58.43908,26.19323
1702890702,Silene_flos-cuculi,59.9117,10.7781
1702027032,Silene_flos-cuculi,59.1486,10.326
1455892289,Silene_flos-cuculi,60.2433,5.9031
1882653540,Silene_flos-cuculi,40.35806,-5.2575
1702027166,Silene_flos-cuculi,59.1226,10.3191
1837376797,Silene_flos-cuculi,59.0255,5.6713
1839036184,Silene_flos-cuculi,52.730282,12.21583
1881893174,Silene_flos-cuculi,58.57628,26.910131
1844878193,Silene_flos-cuculi,47.11492,15.54981
1701328962,Silene_flos-cuculi,62.9925,8.4957
1945008489,Silene_flos-cuculi,43.847068,10.537409
1324014959,Silene_flos-cuculi,58.0749,7.7526
1842879067,Silene_flos-cuculi,43.11008,-3.68268
1702363803,Silene_flos-cuculi,59.1697,5.1968
1701288890,Silene_flos-cuculi,62.0347,4.9863
1831524140,Silene_flos-cuculi,40.77111,44.59889
2248478245,Silene_flos-cuculi,63.4254,10.3995
1265001502,Silene_flos-cuculi,62.8596,15.22717
1837376679,Silene_flos-cuculi,59.1543,5.6833
1837376529,Silene_flos-cuculi,59.1773,5.7038
1837376444,Silene_flos-cuculi,59.7223,5.5953
1837376433,Silene_flos-cuculi,59.7088,5.5967
1837376625,Silene_flos-cuculi,59.0866,5.6025
1038234576,Silene_flos-cuculi,52.584164,9.359167
1212553159,Silene_flos-cuculi,49.59972,-1.67972
1224528018,Silene_flos-cuculi,55.87403,13.51173
1899737883,Silene_flos-cuculi,48.96476,15.16837
1999613497,Silene_flos-cuculi,59.920119,20.935141
1999613598,Silene_flos-cuculi,61.080687,23.541053
1701831510,Silene_flos-cuculi,59.5933,11.126
1702391715,Silene_flos-cuculi,59.8244,10.2395
1999613526,Silene_flos-cuculi,60.063777,20.053004
1999613487,Silene_flos-cuculi,60.248002,19.908699
1697350365,Silene_flos-cuculi,56.607056,32.908284
1148784929,Silene_flos-cuculi,58.023164,25.69716
1697379930,Silene_flos-cuculi,66.694699,33.656325
1697350446,Silene_flos-cuculi,56.576275,38.605186
1702392718,Silene_flos-cuculi,59.8055,10.3279
1702386928,Silene_flos-cuculi,59.3068,4.9153
1935702066,Silene_flos-cuculi,46.67081,15.42408
2234233729,Silene_flos-cuculi,42.397222,-71.145
1701173094,Silene_flos-cuculi,43.388492,11.225283
1701325388,Silene_flos-cuculi,64.4636,11.5455
1702379093,Silene_flos-cuculi,59.2182,10.4638
1062752864,Silene_flos-cuculi,50.759445,13.753056
1702378822,Silene_flos-cuculi,59.7414,10.2302
1144053199,Silene_flos-cuculi,60.2176,5.6402
911793311,Silene_flos-cuculi,48.101665,8.17139
1701830600,Silene_flos-cuculi,59.4286,5.256
1095920747,Silene_flos-cuculi,67,24
1702319758,Silene_flos-cuculi,59.055,10.5134
1702374048,Silene_flos-cuculi,59.2282,10.1061
1702374063,Silene_flos-cuculi,58.9985,10.0365
1424475828,Silene_flos-cuculi,49.806667,-1.82
1701859283,Silene_flos-cuculi,59.2053,6.0043
2310576233,Silene_flos-cuculi,45.54,-73.16
1702223056,Silene_flos-cuculi,59.1507,10.4685
1701327997,Silene_flos-cuculi,62.6001,7.1002
1702318535,Silene_flos-cuculi,58.1028,6.6027
1701330873,Silene_flos-cuculi,62.561,7.1274
2289308943,Silene_flos-cuculi,52.333917,5.93825
1701851065,Silene_flos-cuculi,59.3069,10.3866
2305097816,Silene_flos-cuculi,45.538,-73.158
1144769934,Silene_flos-cuculi,48.66472,20.69944
1830985335,Silene_flos-cuculi,48.33306,16.87556
1701775046,Silene_flos-cuculi,62.5435,7.1493
1701324412,Silene_flos-cuculi,62.9716,8.4719
1701887449,Silene_flos-cuculi,59.1976,10.5118
1701327943,Silene_flos-cuculi,63.3961,11.8426
2288863593,Silene_flos-cuculi,51.439717,5.64815
1701910604,Silene_flos-cuculi,59.687,9.8043
1701859193,Silene_flos-cuculi,59.3943,5.4801
1701772929,Silene_flos-cuculi,63.3629,10.7747
1929057006,Silene_flos-cuculi,41.96497,-75.00492
1212014756,Silene_flos-cuculi,41.72431,-73.20995
1930961083,Silene_flos-cuculi,41.50336,-74.55442
1930034457,Silene_flos-cuculi,41.614086,-75.043664
1702230334,Silene_flos-cuculi,59.7921,10.8434
2318309861,Silene_flos-cuculi,59.792091,10.843429
1701323159,Silene_flos-cuculi,63.396,10.4694
1702317663,Silene_flos-cuculi,59.2081,10.4715
1999613603,Silene_flos-cuculi,60.336383,20.299235
2307512976,Silene_flos-cuculi,51.84,-4.15
1701966267,Silene_flos-cuculi,63.3093,10.4532
1701639504,Silene_flos-cuculi,59.1986,5.185
1701966499,Silene_flos-cuculi,65.3968,12.4899
1702373679,Silene_flos-cuculi,59.8403,10.8907
1146317948,Silene_flos-cuculi,57.78,-152.43
2287440553,Silene_flos-cuculi,52.215267,5.073
1701173153,Silene_flos-cuculi,42.770271,10.197871
1830985640,Silene_flos-cuculi,48.54889,15.83361
1851353122,Silene_flos-cuculi,42.703262,-4.038354
1701849282,Silene_flos-cuculi,60.8876,5.4644
1978759397,Silene_flos-cuculi,46.413889,-70.972222
1702222664,Silene_flos-cuculi,58.9719,6.0158
1936231635,Silene_flos-cuculi,48.4019,18.7533
1936235639,Silene_flos-cuculi,41.7471,-7.4391
1148465825,Silene_flos-cuculi,58.612778,24.072222
1701771116,Silene_flos-cuculi,63.4068,8.9379
2327230334,Silene_flos-cuculi,63.406758,8.937932
1702108130,Silene_flos-cuculi,59.6782,10.9844
1930298795,Silene_flos-cuculi,41.0472,-73.775
1305193848,Silene_flos-cuculi,47.296112,13.62367
1342667684,Silene_flos-cuculi,55.30023,12.391885
1702222696,Silene_flos-cuculi,58.3818,6.3157
2321604512,Silene_flos-cuculi,67.995785,15.405389
1701886867,Silene_flos-cuculi,61.0329,5.3599
1265474370,Silene_flos-cuculi,40.5571,-1.7136
1929659401,Silene_flos-cuculi,40.842772,-73.437136
1831336983,Silene_flos-cuculi,53.6485,11.4153
1701173121,Silene_flos-cuculi,43.441587,10.607408
1701173138,Silene_flos-cuculi,43.403002,10.608178
1701173099,Silene_flos-cuculi,43.437168,10.612357
1702183104,Silene_flos-cuculi,59.075,10.2237
1323863662,Silene_flos-cuculi,68.118,13.8098
1096733520,Silene_flos-cuculi,57.32,15.09
1851371551,Silene_flos-cuculi,41.955,-5.781
1849141246,Silene_flos-cuculi,41.9094,-74.7204
1697379948,Silene_flos-cuculi,58.309026,45.431409
1931311801,Silene_flos-cuculi,41.452181,-73.615594
1999655161,Silene_flos-cuculi,60.233848,20.015048
1697379964,Silene_flos-cuculi,57.630033,40.789407
1702316943,Silene_flos-cuculi,58.1342,6.604
1995318253,Silene_flos-cuculi,64.4987,10.9643
1701970499,Silene_flos-cuculi,61.8822,11.0645
1936204175,Silene_flos-cuculi,51.0567,3.8319
1342666921,Silene_flos-cuculi,57.44456,9.973309
1342666959,Silene_flos-cuculi,57.453669,9.956885
900312926,Silene_flos-cuculi,58.1616,8.1001
1702242649,Silene_flos-cuculi,59.1139,5.827
1999613529,Silene_flos-cuculi,62.216872,30.621307
1702316468,Silene_flos-cuculi,58.1366,6.6077
473453259,Silene_flos-cuculi,45.027267,-72.707917
1701857709,Silene_flos-cuculi,59.2219,10.264
237346598,Silene_flos-cuculi,52.718334,13.286389
1999613601,Silene_flos-cuculi,60.500591,21.980406
1270041090,Silene_flos-cuculi,47.517372,10.412415
1701646047,Silene_flos-cuculi,59.235,10.4713
786185613,Silene_flos-cuculi,47.5,10.4
1702316407,Silene_flos-cuculi,58.132,6.6053
2290048972,Silene_flos-cuculi,52.01,5.914
1599520980,Silene_flos-cuculi,60.991933,22.538739
1323863429,Silene_flos-cuculi,67.2667,14.4338
1323858129,Silene_flos-cuculi,68.5073,14.7915
1042055241,Silene_flos-cuculi,63.3847,10.0571
237346597,Silene_flos-cuculi,52.546944,14.123334
1096208929,Silene_flos-cuculi,62.08,-6.71
1851348222,Silene_flos-cuculi,43.083,-5.254
1702316721,Silene_flos-cuculi,58.1057,6.608
620530941,Silene_flos-cuculi,45.04205,-64.84418
1701858899,Silene_flos-cuculi,59.0745,5.4867
932707716,Silene_flos-cuculi,43.67107,-8.0463
1230931445,Silene_flos-cuculi,47.425,13.54167
1248704974,Silene_flos-cuculi,45.688733,-73.906844
1702239721,Silene_flos-cuculi,58.9554,5.7424
214570876,Silene_flos-cuculi,52.596943,13.155833
1701770963,Silene_flos-cuculi,63.1338,8.1977
1999613580,Silene_flos-cuculi,60.193726,19.33303
620530940,Silene_flos-cuculi,44.618523,-64.870772
1927851758,Silene_flos-cuculi,41.452025,-73.615474
1701322139,Silene_flos-cuculi,63.0542,8.2395
1701840881,Silene_flos-cuculi,59.0589,10.0174
1701253344,Silene_flos-cuculi,62.9257,7.4531
1701328051,Silene_flos-cuculi,62.4989,7.132
1701773126,Silene_flos-cuculi,65.8957,12.5362
1702316252,Silene_flos-cuculi,59.2509,10.0448
2305209269,Silene_flos-cuculi,58.1,27.06
1702036121,Silene_flos-cuculi,62.0349,4.9899
1701886522,Silene_flos-cuculi,58.0727,6.6389
1701867331,Silene_flos-cuculi,59.3141,11.724
1936195683,Silene_flos-cuculi,41.1044,-3.4658
1697379936,Silene_flos-cuculi,58.80489,43.94582
1323727822,Silene_flos-cuculi,67.1209,14.0423
1702239272,Silene_flos-cuculi,59.3321,9.1889
1702239647,Silene_flos-cuculi,59.1483,5.7837
1851361539,Silene_flos-cuculi,43.03,-4.41
1851383617,Silene_flos-cuculi,42.45598,-6.46452
1851336564,Silene_flos-cuculi,42.5238,-5.774
1851360003,Silene_flos-cuculi,42.9944,-4.4874
1697492508,Silene_flos-cuculi,51.116667,40.366667
187197661,Silene_flos-cuculi,65.9725,12.7668
1702315885,Silene_flos-cuculi,58.247,8.4166
995453563,Silene_flos-cuculi,60.683333,16.777778
1701323569,Silene_flos-cuculi,66.1837,13.2766
473451308,Silene_flos-cuculi,45.33,-72.376944
895198378,Silene_flos-cuculi,40.448,-1.532
1701840434,Silene_flos-cuculi,59.6039,10.9092
788588765,Silene_flos-cuculi,51.441667,16.414722
1702268464,Silene_flos-cuculi,59.5045,11.0644
1936694527,Silene_flos-cuculi,41.1039,-3.4661
1701234580,Silene_flos-cuculi,63.7016,9.703
1702035243,Silene_flos-cuculi,62.9866,7.1153
1999613604,Silene_flos-cuculi,60.418856,22.115792
1851377671,Silene_flos-cuculi,43.0286,-4.4956
1701321715,Silene_flos-cuculi,66.3688,12.6734
1701857549,Silene_flos-cuculi,59.3147,4.8792
1599520956,Silene_flos-cuculi,61.705542,26.212319
1702033804,Silene_flos-cuculi,63.3591,8.5073
1701235313,Silene_flos-cuculi,63.4942,9.0372
1599520900,Silene_flos-cuculi,61.607309,24.19807
932707231,Silene_flos-cuculi,43.29433,-8.23712
2265436822,Silene_flos-cuculi,46.526034,-93.739299
436717835,Silene_flos-cuculi,48.80083,6.69361
1702196819,Silene_flos-cuculi,59.3375,5.2645
1701323805,Silene_flos-cuculi,63.0376,10.3077
187197450,Silene_flos-cuculi,63.3268,10.0752
1701628632,Silene_flos-cuculi,59.1063,5.7019
1144047898,Silene_flos-cuculi,61.3389,6.4085
1144047806,Silene_flos-cuculi,61.1904,5.3131
415945391,Silene_flos-cuculi,43.80835,-70.1644
883376508,Silene_flos-cuculi,49.494111,21.481528
1935702123,Silene_flos-cuculi,47.15778,14.78727
1948552595,Silene_flos-cuculi,61.658315,24.061243
1599520957,Silene_flos-cuculi,63.292532,21.812475
1323852241,Silene_flos-cuculi,69.2831,16.044
1701562975,Silene_flos-cuculi,63.1136,7.6631
1701316316,Silene_flos-cuculi,62.8924,6.8065
1702196567,Silene_flos-cuculi,59.1903,6.0775
1701840764,Silene_flos-cuculi,58.936,5.6173
1701857468,Silene_flos-cuculi,60.32528,10.13214
198470082,Silene_flos-cuculi,43.032555,-4.695514
1851398073,Silene_flos-cuculi,42.30832,-6.67505
1851381197,Silene_flos-cuculi,42.398,-6.71
932706604,Silene_flos-cuculi,42.43306,-7.00764
1851402160,Silene_flos-cuculi,42.418,-6.782
1342667738,Silene_flos-cuculi,55.636605,12.576147
1935701847,Silene_flos-cuculi,46.77278,15.50194
1999613485,Silene_flos-cuculi,60.383883,23.051707
465923477,Silene_flos-cuculi,46.587419,-70.063732
1701296246,Silene_flos-cuculi,62.8596,6.5367
186819977,Silene_flos-cuculi,58.2333,8.0251
1701254190,Silene_flos-cuculi,63.4447,10.9739
186820000,Silene_flos-cuculi,58.1092,8.0589
1999507340,Silene_flos-cuculi,60.466865,22.040267
187197651,Silene_flos-cuculi,62.5259,7.1376
1851378174,Silene_flos-cuculi,42.361,-6.675
1702216157,Silene_flos-cuculi,61.4824,12.3213
1936645080,Silene_flos-cuculi,41.555,23.635833
895171714,Silene_flos-cuculi,40.513,-1.719
1701323761,Silene_flos-cuculi,63.6538,10.2552
1701271131,Silene_flos-cuculi,63.2724,10.0253
1701304271,Silene_flos-cuculi,63.3975,11.8538
895219049,Silene_flos-cuculi,40.485,-1.614
1702315566,Silene_flos-cuculi,58.1014,6.6022
1702207144,Silene_flos-cuculi,59.1627,9.6427
198471467,Silene_flos-cuculi,43.099998,-4.79
1702167297,Silene_flos-cuculi,60.2095,10.0997
1599520940,Silene_flos-cuculi,61.723032,26.136216
1701299485,Silene_flos-cuculi,63.8508,8.4611
932705327,Silene_flos-cuculi,42.63686,-7.36704
1050633257,Silene_flos-cuculi,42.86,-2.63
187198175,Silene_flos-cuculi,64.1133,9.9751
1702314822,Silene_flos-cuculi,59.4106,10.3668
1986950782,Silene_flos-cuculi,40.783333,44.6
1702217213,Silene_flos-cuculi,59.5137,10.6903
1702314886,Silene_flos-cuculi,59.0111,9.9175
1701848699,Silene_flos-cuculi,59.3609,11.3181
1323860668,Silene_flos-cuculi,59.7294,11.3396
699273513,Silene_flos-cuculi,42.55555,-72.0675
1701886022,Silene_flos-cuculi,59.4108,10.376
186819933,Silene_flos-cuculi,58.0015,6.9857
1702032933,Silene_flos-cuculi,60.1961,11.6706
2234678788,Silene_flos-cuculi,51.29167,82.483333
465763891,Silene_flos-cuculi,45.06325,-64.58638
1701801981,Silene_flos-cuculi,60.3742,11.5319
1323738054,Silene_flos-cuculi,69.6442,18.1102
