decimal_latitude,decimal_longitude,gbif_id,taxon_name
13.671861,-86.443,2269023536,Muntingia_calabura
-19.891111,-43.806675,2313593559,Muntingia_calabura
13.791583,-86.245333,2268940594,Muntingia_calabura
12.671695,-85.797278,2268938940,Muntingia_calabura
12.039083,-85.421667,2268940854,Muntingia_calabura
0.218611,-78.891389,2268957769,Muntingia_calabura
-23.999722,-46.499444,1658213833,Muntingia_calabura
39.3611,-0.324,1842901645,Muntingia_calabura
-24,-46.499444,1840912979,Muntingia_calabura
13.651528,-86.585028,2268862907,Muntingia_calabura
14.29578,-89.46244,1585309828,Muntingia_calabura
20.777069,107.070947,2291386083,Muntingia_calabura
16.81099,-98.71185,2302274612,Muntingia_calabura
8.557136,-75.095686,1931789080,Muntingia_calabura
-23.324722,-51.196944,1701216051,Muntingia_calabura
16.378889,-88.78,2268998505,Muntingia_calabura
13.606972,-86.648305,1264718324,Muntingia_calabura
13.795,-86.242028,1264718431,Muntingia_calabura
16.23111,107.85575,1928911627,Muntingia_calabura
-19.3161,146.7356,1451033785,Muntingia_calabura
-20.316667,-40.283333,1455752850,Muntingia_calabura
-20.328056,-40.287222,1423933009,Muntingia_calabura
13.7395,-86.701306,2268848609,Muntingia_calabura
19.18119,-96.32927,2268994631,Muntingia_calabura
13.682972,-86.411556,1258103981,Muntingia_calabura
38.8429,-76.9427,1320134400,Muntingia_calabura
-22.2136,-49.977173,1095851605,Muntingia_calabura
-22.213611,-49.977222,1853946669,Muntingia_calabura
17.720083,-96.128222,1897487418,Muntingia_calabura
16.571389,-95.171444,1897487451,Muntingia_calabura
17.56661,-93.75902,2268972957,Muntingia_calabura
10.752472,-75.156694,1328371895,Muntingia_calabura
-22.5647,-47.4017,1932793611,Muntingia_calabura
9.912722,-75.13575,1328371749,Muntingia_calabura
-22.535833,-47.271944,2284131484,Muntingia_calabura
13.681695,-86.365222,1258179334,Muntingia_calabura
4.293167,-74.673722,1328371317,Muntingia_calabura
-23.558917,-46.731222,2027491484,Muntingia_calabura
4.608917,-74.48625,1707501664,Muntingia_calabura
5.099722,-74.8725,1061292034,Muntingia_calabura
1.660389,-77.175833,1707499973,Muntingia_calabura
4.753611,-74.942778,1061292152,Muntingia_calabura
18.525972,-99.332139,1897557901,Muntingia_calabura
18.487406,-99.277533,1897557843,Muntingia_calabura
6.603194,-75.814861,1707498592,Muntingia_calabura
16.910361,-94.683,2268883095,Muntingia_calabura
18.02625,-96.926861,1897487422,Muntingia_calabura
3.899444,-76.339472,1707501419,Muntingia_calabura
8.349778,-73.75125,1707495517,Muntingia_calabura
10.785556,-74.085833,1846719254,Muntingia_calabura
9.544472,-75.346361,1427546884,Muntingia_calabura
