gbif_id,taxon_name,decimal_latitude,decimal_longitude
2268922234,Mucuna_gigantea,-6.276083,39.42195
2268816906,Mucuna_gigantea,-11.585748,47.290211
1652370604,Mucuna_gigantea,-24.391389,151.453333
1652387448,Mucuna_gigantea,-20.25,148.75
1835231665,Mucuna_gigantea,-15.069444,145.131111
1652371507,Mucuna_gigantea,-15.678959,145.176323
1652371570,Mucuna_gigantea,-15.65804,144.925559
1652354395,Mucuna_gigantea,-28.135358,153.485305
1652346813,Mucuna_gigantea,-22.671111,150.674861
2309050660,Mucuna_gigantea,-26.54,152.96
2304287769,Mucuna_gigantea,-26.5372,152.963
996218994,Mucuna_gigantea,-28.52775,153.55067
2268816380,Mucuna_gigantea,-11.589666,47.297575
1697867672,Mucuna_gigantea,12.135833,108.645806
993726553,Mucuna_gigantea,-28.5492,153.4981
1258017608,Mucuna_gigantea,-9.965833,39.5275
1652326717,Mucuna_gigantea,-16.821278,145.696306
1065948379,Mucuna_gigantea,-16.821389,145.696389
1652363794,Mucuna_gigantea,-17.419565,145.98891
994052958,Mucuna_gigantea,-15.0672,145.1247
1090373836,Mucuna_gigantea,-8.06967,159.532
994051284,Mucuna_gigantea,-16.8167,145.6864
1652366182,Mucuna_gigantea,-16.816667,145.686389
1260875459,Mucuna_gigantea,21.944444,-159.399444
994394328,Mucuna_gigantea,-12.2838,136.8967
2290079198,Mucuna_gigantea,-12.283611,136.896667
994406176,Mucuna_gigantea,-16.577778,145.331389
1652358933,Mucuna_gigantea,-16.577838,145.331496
438122158,Mucuna_gigantea,-12.3825,43.84861
994056137,Mucuna_gigantea,-17.6692,145.6456
1652375277,Mucuna_gigantea,-17.669167,145.645556
2288317062,Mucuna_gigantea,5.414833,118.7755
1652282107,Mucuna_gigantea,-27.59276,153.464524
1652289448,Mucuna_gigantea,-26.915511,152.959496
2291363561,Mucuna_gigantea,9.274833,99.795667
2306679770,Mucuna_gigantea,-17.54,145.7
1652251189,Mucuna_gigantea,-17.137764,145.715288
1260265155,Mucuna_gigantea,-23.52111,47.08861
1652275590,Mucuna_gigantea,-16.577212,145.330847
995400593,Mucuna_gigantea,-16.5786,145.33
1652381827,Mucuna_gigantea,-19.561917,147.09889
994051181,Mucuna_gigantea,-19.5567,147.05
994055339,Mucuna_gigantea,-19.15,146.85
1928727045,Mucuna_gigantea,6.980556,158.190556
1090322320,Mucuna_gigantea,6.98056,158.191
1320921736,Mucuna_gigantea,6.9806,158.191
1652324728,Mucuna_gigantea,-24.408049,151.48148
1652311740,Mucuna_gigantea,-25.27606,152.746966
437819052,Mucuna_gigantea,-13.06278,49.89278
1676056248,Mucuna_gigantea,-13.0628,49.8928
345122747,Mucuna_gigantea,-13.062778,49.892778
993620329,Mucuna_gigantea,-14.2125,130.0175
994393963,Mucuna_gigantea,-14.211085,130.018733
995378032,Mucuna_gigantea,-17.5986,145.7581
1652302463,Mucuna_gigantea,-17.598611,145.758056
1259315064,Mucuna_gigantea,-16.824167,49.716945
