decimal_longitude,decimal_latitude,gbif_id,taxon_name
133.9232,-20.9221,1937065604,Acacia_torulosa
133.023,-15.323,1257383821,Acacia_torulosa
144.423333,-15.010278,1652394583,Acacia_torulosa
133.438483,-15.42808,1265522798,Acacia_torulosa
143.679444,-14.424444,1805851391,Acacia_torulosa
133.731,-18.958,1061575338,Acacia_torulosa
133.730833,-18.957778,1257382570,Acacia_torulosa
144.512778,-14.405,1652396615,Acacia_torulosa
134.243,-20.765,1257383283,Acacia_torulosa
144.4842,-15.5017,994057628,Acacia_torulosa
134.24596,-14.17421,994411450,Acacia_torulosa
137.5308,-16.7711,993723381,Acacia_torulosa
134.2925,-14.1817,1144262221,Acacia_torulosa
137.4181,-16.67,993723482,Acacia_torulosa
137.6747,-16.3622,993722373,Acacia_torulosa
136.754722,-15.646389,1257381695,Acacia_torulosa
144.206111,-15.089722,1652391312,Acacia_torulosa
141.82275,-12.673833,1652394714,Acacia_torulosa
146.896658,-21.637521,1652296613,Acacia_torulosa
143.371389,-18.529167,1061569926,Acacia_torulosa
137.421,-16.698,1499287020,Acacia_torulosa
132.85626,-12.83696,994408907,Acacia_torulosa
142.1238,-16.417467,1652341562,Acacia_torulosa
142.124,-16.417,996189872,Acacia_torulosa
145.3042,-20.6419,1450989907,Acacia_torulosa
144.885,-20.806,1450990072,Acacia_torulosa
143.8195,-16.69375,1835231223,Acacia_torulosa
143.82,-16.68,996189884,Acacia_torulosa
142.748408,-14.860493,1652388673,Acacia_torulosa
138.761232,-18.290831,1937366373,Acacia_torulosa
142.175278,-15.437222,1061569839,Acacia_torulosa
142.193829,-18.26734,1652367592,Acacia_torulosa
138.135579,-18.346039,1652367109,Acacia_torulosa
142.512702,-13.898199,1937156492,Acacia_torulosa
143.601111,-16.563889,1652364232,Acacia_torulosa
142.931111,-19.769444,1652320602,Acacia_torulosa
142.590556,-19.133611,1132253014,Acacia_torulosa
144.726,-15.934,996189821,Acacia_torulosa
138.223611,-17.389167,1132253113,Acacia_torulosa
138.088146,-18.003211,1652366470,Acacia_torulosa
138.301562,-18.069173,1652366471,Acacia_torulosa
141.716449,-18.634993,1132253205,Acacia_torulosa
141.716382,-18.634937,1652380287,Acacia_torulosa
141.392778,-18.867778,995439508,Acacia_torulosa
138.190879,-18.634704,1652366656,Acacia_torulosa
141.394,-18.866,996184299,Acacia_torulosa
141.716,-18.635,1499286304,Acacia_torulosa
141.393573,-18.866332,1652380269,Acacia_torulosa
145.293611,-15.594722,994402765,Acacia_torulosa
138.196944,-16.713056,1652359324,Acacia_torulosa
142.065,-14.78,1291645956,Acacia_torulosa
142.065083,-14.780417,1652363344,Acacia_torulosa
129.5778,-20.4428,1257375784,Acacia_torulosa
142.065,-14.781,1257342466,Acacia_torulosa
143.208889,-15.246389,1652374471,Acacia_torulosa
143.1075,-14.858056,1652374463,Acacia_torulosa
139.446114,-18.941826,1652359413,Acacia_torulosa
131.566,-13.668,1937252972,Acacia_torulosa
143.295,-14.840556,1652324576,Acacia_torulosa
134.0407,-15.3986,994399083,Acacia_torulosa
143.805,-17.576,996184420,Acacia_torulosa
143.2497,-14.1456,1257294831,Acacia_torulosa
143.797222,-17.565278,1652375435,Acacia_torulosa
143.804722,-17.576111,1652375429,Acacia_torulosa
141.776111,-14.833056,1652359190,Acacia_torulosa
139.278056,-17.592222,1652271106,Acacia_torulosa
139.23468,-19.595182,1652281775,Acacia_torulosa
139.136433,-19.412413,1652186709,Acacia_torulosa
138.210278,-17.812222,1652290343,Acacia_torulosa
138.204722,-17.810833,1652290335,Acacia_torulosa
138.357778,-17.458889,1652268847,Acacia_torulosa
142.145,-18.318333,1652281519,Acacia_torulosa
141.25,-17.899167,1652281480,Acacia_torulosa
142.848611,-17.874444,1652374292,Acacia_torulosa
142.043611,-18.3675,1652277827,Acacia_torulosa
141.778333,-18.554167,1652277823,Acacia_torulosa
142.5256,-18.8861,993626064,Acacia_torulosa
142.591667,-13.620278,1652268510,Acacia_torulosa
142.526,-18.886,996228333,Acacia_torulosa
141.905556,-18.755278,1652277825,Acacia_torulosa
142.665,-19.312778,1652277840,Acacia_torulosa
142.044,-18.367,996228291,Acacia_torulosa
141.7783,-18.5542,995419744,Acacia_torulosa
142.665,-19.313,994393552,Acacia_torulosa
142.525556,-18.886111,1652277828,Acacia_torulosa
144.613889,-14.363611,1652322197,Acacia_torulosa
133.9797,-20.9222,1257373413,Acacia_torulosa
140.399187,-19.084618,1652269001,Acacia_torulosa
134.2428,-20.7647,1257373286,Acacia_torulosa
144.512222,-14.432222,1652322185,Acacia_torulosa
144.480576,-15.624718,1652316402,Acacia_torulosa
136.585,-13.879,994390589,Acacia_torulosa
138.118056,-17.201111,1652268464,Acacia_torulosa
144.616944,-17.478056,1652301935,Acacia_torulosa
135.089604,-12.948429,992049522,Acacia_torulosa
134.231553,-12.054267,992047624,Acacia_torulosa
145.299444,-20.643333,1652315044,Acacia_torulosa
138.29009,-17.390562,1132253070,Acacia_torulosa
142.666124,-19.355531,1652186351,Acacia_torulosa
130.8133,-19.7086,1257367374,Acacia_torulosa
142.704167,-16.537222,1652378742,Acacia_torulosa
144.6133,-17.5092,993598454,Acacia_torulosa
144.0425,-18.0089,994381037,Acacia_torulosa
144.127222,-18.490278,1652160231,Acacia_torulosa
132.0036,-18.3294,1257367958,Acacia_torulosa
143.448611,-16.541944,1652302013,Acacia_torulosa
133.3475,-18.2114,1257367845,Acacia_torulosa
144.023333,-17.026944,1652301142,Acacia_torulosa
130.73065,-18.04577,994375096,Acacia_torulosa
