decimal_latitude,decimal_longitude,gbif_id,taxon_name
-21.752778,-45.86,2252521691,Platycyamus_regnellii
-22.395555,-42.735,1840912788,Platycyamus_regnellii
-21.740833,-45.858889,1883584101,Platycyamus_regnellii
-22.8975,-42.941389,1585336453,Platycyamus_regnellii
-15.158333,-39.535,1094928338,Platycyamus_regnellii
-21.420278,-47.940278,1094929013,Platycyamus_regnellii
-21.084444,-44.141111,1424477165,Platycyamus_regnellii
-21.084361,-44.141167,1090145319,Platycyamus_regnellii
-18.644444,-44.0825,1077482577,Platycyamus_regnellii
-17.852778,-41.000556,1094893752,Platycyamus_regnellii
-20.971111,-46.757778,1089098100,Platycyamus_regnellii
-18.929663,-43.805864,1090630490,Platycyamus_regnellii
-66.199167,-74.967667,1675311907,Platycyamus_regnellii
-20.126111,-44.218611,1424406534,Platycyamus_regnellii
-19.411222,-43.422472,1450975682,Platycyamus_regnellii
-21.533333,-46.633333,1089105066,Platycyamus_regnellii
-19.846944,-40.907222,1094925631,Platycyamus_regnellii
-14.949722,-39.626944,1094859434,Platycyamus_regnellii
-21.9236,-46.3861,1090575536,Platycyamus_regnellii
-22.9056,-47.065751,1090572182,Platycyamus_regnellii
-20.458417,-44.597222,1087180974,Platycyamus_regnellii
-20.458333,-44.597222,1424213728,Platycyamus_regnellii
-22.56,-44.08777,1260717626,Platycyamus_regnellii
-22.56,-44.087778,1423994292,Platycyamus_regnellii
-20.847361,-46.754444,1089085258,Platycyamus_regnellii
-15.161944,-39.538889,1090487711,Platycyamus_regnellii
-16.289444,-49.113333,1087264535,Platycyamus_regnellii
-21.1775,-47.8103,1090579795,Platycyamus_regnellii
-21.191944,-41.351389,1424042811,Platycyamus_regnellii
-15.15,-39.516667,1090482230,Platycyamus_regnellii
-15.159444,-39.5375,1424108739,Platycyamus_regnellii
-15.160278,-39.516667,1094832937,Platycyamus_regnellii
-21.601389,-44.104444,1450975180,Platycyamus_regnellii
-19.936111,-40.506944,1123797186,Platycyamus_regnellii
-15.166667,-39.583333,1090481584,Platycyamus_regnellii
-22.55,-43.266667,1424413705,Platycyamus_regnellii
-21.866667,-47.333333,1089035928,Platycyamus_regnellii
-22.6819,-46.6808,1420312498,Platycyamus_regnellii
-21.0682302704954,-41.3664408250955,1931077468,Platycyamus_regnellii
-10.8339,-52.8731,1424781924,Platycyamus_regnellii
-18.9125,-48.041667,1090778895,Platycyamus_regnellii
-22.5,-42.25,1424174511,Platycyamus_regnellii
-15.17,-39.42,912187801,Platycyamus_regnellii
-15.166667,-39.416667,1090448795,Platycyamus_regnellii
-19.8375,-40.6325,1123787293,Platycyamus_regnellii
-21.8833,-41.8333,1931038070,Platycyamus_regnellii
-21.883333,-41.833333,1089086754,Platycyamus_regnellii
-21.416667,-46.25,1089012882,Platycyamus_regnellii
-22.9069598238154,-43.2076685470805,1930460752,Platycyamus_regnellii
-19.616667,-42.5,1213585728,Platycyamus_regnellii
-22.566667,-45.766667,1423994295,Platycyamus_regnellii
-20.319722,-40.3375,1123783884,Platycyamus_regnellii
-22.9056,-47.0608,1090552673,Platycyamus_regnellii
-15.7834208090807,-47.9298726661488,1929917195,Platycyamus_regnellii
-15.1954157528398,-39.4952160228309,1929632689,Platycyamus_regnellii
-22.1974457834049,-44.9724888197899,1929392478,Platycyamus_regnellii
-19.144167,-40.621944,1123783934,Platycyamus_regnellii
-22.870251,-47.077171,1090537646,Platycyamus_regnellii
-21.9367,-46.7167,1090537801,Platycyamus_regnellii
-20.2639,-40.42,1090533000,Platycyamus_regnellii
-22.4341456204457,-46.8201160406723,1929128877,Platycyamus_regnellii
-23.5475,-46.6361,1090537852,Platycyamus_regnellii
-22.551461,-45.778858,1929914306,Platycyamus_regnellii
