gbif_id,taxon_name,decimal_latitude,decimal_longitude
2244186779,Prasium_majus,38.150002,22.311939
2244185175,Prasium_majus,38.03833,22.57889
2244185939,Prasium_majus,37.387218,22.700279
1945007280,Prasium_majus,42.564587,11.137343
2244185805,Prasium_majus,38.069172,22.65583
1936218254,Prasium_majus,35.2783,-5.2336
1949960985,Prasium_majus,37.583056,12.825
1096899253,Prasium_majus,34.73,32.56
1848991726,Prasium_majus,37.00667,-8.94741
1265271467,Prasium_majus,36.042,-5.514
1697864101,Prasium_majus,33.106944,35.556944
1848991492,Prasium_majus,36.6075,10.32194
1848991485,Prasium_majus,36.80167,11.02778
1848991295,Prasium_majus,37.13806,9.69222
1935714203,Prasium_majus,44.51967,14.50722
1839059766,Prasium_majus,38.35556,21.75444
1702510115,Prasium_majus,39.98,4.11
1851319752,Prasium_majus,39.9853,4.1131
1229656480,Prasium_majus,39.98,4.1
1848991500,Prasium_majus,39.98528,4.11306
1842858192,Prasium_majus,39.9845,4.1078
1848991218,Prasium_majus,35.95556,27.76222
1848991237,Prasium_majus,36.28528,27.94472
1931408446,Prasium_majus,38.0919,20.56322
1671668678,Prasium_majus,37.642357,13.688632
1839059791,Prasium_majus,38.465832,23.21694
1839060131,Prasium_majus,38.449169,23.36167
1839060288,Prasium_majus,38.116112,24.315559
1839060195,Prasium_majus,38.180561,23.46917
1839059762,Prasium_majus,38.522221,23.260559
1839060239,Prasium_majus,38.396671,24.18083
1839059820,Prasium_majus,38.39056,24.025
1839059464,Prasium_majus,38.203892,24.19306
1839059663,Prasium_majus,38.403889,23.9925
1839060098,Prasium_majus,38.448608,24.115829
1839060138,Prasium_majus,38.44722,22.413891
1839059446,Prasium_majus,38.05278,24.326111
1839060024,Prasium_majus,38.323608,24.17556
1839060229,Prasium_majus,38.086391,24.315001
1839059693,Prasium_majus,38.16444,24.22472
1839059569,Prasium_majus,38.56028,24.148331
1839060261,Prasium_majus,38.432499,24.021669
1839059523,Prasium_majus,38.532501,23.63472
1839059655,Prasium_majus,38.873611,22.95083
1839059902,Prasium_majus,38.512779,23.76083
1839059553,Prasium_majus,38.596111,23.63167
1839059642,Prasium_majus,38.599998,23.727221
1638416608,Prasium_majus,42.01577,19.15387
1144743171,Prasium_majus,37.14417,30.95194
1096720753,Prasium_majus,35.13,24.62
415622425,Prasium_majus,36.398,-5.269
237345382,Prasium_majus,35.955002,27.762222
1258035613,Prasium_majus,35.1875,24.223611
415622396,Prasium_majus,36.615,-4.739
1638415543,Prasium_majus,42.00833,19.15528
1936209910,Prasium_majus,29.7561,-9.28
237345381,Prasium_majus,35.955833,27.761944
237345383,Prasium_majus,36.066944,27.995556
574828597,Prasium_majus,36.683333,27.983333
318119360,Prasium_majus,37.02,-8.96
1936699881,Prasium_majus,35.0408,-3.5683
1936698410,Prasium_majus,34.9684,-2.7406
1936197931,Prasium_majus,29.7119,-9.9208
1842899328,Prasium_majus,39.88,4.11
1701178905,Prasium_majus,42.737741,10.188238
1936690354,Prasium_majus,36.7935,-3.5415
1936694314,Prasium_majus,36.81,-3.5427
198470658,Prasium_majus,36.516232,-3.53945
1050642838,Prasium_majus,36.81,-3.54
1851403028,Prasium_majus,36.81197,-3.54152
211635439,Prasium_majus,36.810001,-3.54
895293995,Prasium_majus,36.812,-3.54157
1053986747,Prasium_majus,36.8,-3.54
1697864086,Prasium_majus,34.966667,34.075
1095899662,Prasium_majus,35,27
912260540,Prasium_majus,36.72,10.59
1699961190,Prasium_majus,40.963694,8.871754
1697864080,Prasium_majus,34.711111,33.144444
318119345,Prasium_majus,39.13,2.93
1851579799,Prasium_majus,39.15,2.92
1851579729,Prasium_majus,39.14,2.92
2292028129,Prasium_majus,35.8945,10.580833
1212160916,Prasium_majus,40.327222,23.7025
1212160601,Prasium_majus,40.102222,23.437222
1212161030,Prasium_majus,40.025556,23.819167
1839060301,Prasium_majus,40.025558,23.81917
1839060332,Prasium_majus,40.102219,23.43722
1212160462,Prasium_majus,39.936389,23.551389
1839060050,Prasium_majus,40.327221,23.702499
1839060107,Prasium_majus,39.93639,23.55139
1936625665,Prasium_majus,40.0333,9.65
1848991273,Prasium_majus,32.32806,35.72889
1935713835,Prasium_majus,35.31389,24.5
30884969,Prasium_majus,39.919998,4.17
1848991037,Prasium_majus,0.38167,10.17417
895234538,Prasium_majus,37.051,-8.882
1936608531,Prasium_majus,37.07122,-8.81009
895234675,Prasium_majus,37.209,-8.003
1936608542,Prasium_majus,37.04428,-8.88887
31964524,Prasium_majus,37.078,-8.803
1851334996,Prasium_majus,36.176,-8.805
1699961185,Prasium_majus,40.917501,8.233388
1849163583,Prasium_majus,34.914333,32.3265
1936572349,Prasium_majus,39.1173,2.8832
328250370,Prasium_majus,38.83333,24.53333
1848991534,Prasium_majus,36.80139,11.99306
1848991713,Prasium_majus,36.82528,12.01194
895153554,Prasium_majus,38.1,12.65
1848991300,Prasium_majus,38.48417,14.945
1701169138,Prasium_majus,42.252801,11.100882
895315489,Prasium_majus,37.09,-8.83
699147098,Prasium_majus,42.352222,10.888889
980591,Prasium_majus,36.85,22.733333
980417,Prasium_majus,36.3,23
1936540590,Prasium_majus,37.2152,-7.3658
31964559,Prasium_majus,36.8113,-3.532
1701179796,Prasium_majus,42.580947,10.075458
178230312,Prasium_majus,37.89,-6.515
1848991292,Prasium_majus,36.49917,9.13944
1848991498,Prasium_majus,36.36889,10.08722
1936642532,Prasium_majus,36.95418,-9.00133
1848991715,Prasium_majus,38.4975,14.95083
1851571255,Prasium_majus,37,-8.94
788825329,Prasium_majus,37.583333,23.366667
788757060,Prasium_majus,37.883333,23
788757420,Prasium_majus,37.883333,21.116667
1848991195,Prasium_majus,33.56389,-6.74667
1701169147,Prasium_majus,42.366977,10.903171
860321210,Prasium_majus,34.88861,-2.299925
788687803,Prasium_majus,38.25,26.083333
860328200,Prasium_majus,35.37,-4.97
860321241,Prasium_majus,35.55,-5.52
860321288,Prasium_majus,34.85,-2.17
860321261,Prasium_majus,34.55,-4.95
1144743167,Prasium_majus,41.51667,8.85
895226218,Prasium_majus,34.85,-2.33
