taxon_name,gbif_id,decimal_latitude,decimal_longitude
Aster_albescens_var._albescens,615275248,28.88,82.98
Aster_albescens_var._albescens,615275249,28.8,82.4
Aster_albescens_var._albescens,615275261,30.92,78.92
Aster_albescens_var._albescens,1030879893,33.222857,107.545509
Aster_albescens_var._albescens,615275247,28.08,84.47
Aster_albescens_var._albescens,615275208,27.52,89.32
Aster_albescens_var._albescens,615275209,27.68,90.73
Aster_albescens_var._albescens,615275210,27.97,91.62
Aster_albescens_var._albescens,615275196,29.97,94.85
Aster_albescens_var._albescens,615275197,29.33,94.3
Aster_albescens_var._albescens,615275198,29.48,94.98
Aster_albescens_var._albescens,919561886,25.827253,100.575146
Aster_albescens_var._albescens,615275242,33,77
Aster_albescens_var._albescens,1998734813,31.46667,103.2833
Aster_albescens_var._albescens,1998673928,29.52,103.33
Aster_albescens_var._albescens,1999432575,29.533333,103.349998
Aster_albescens_var._albescens,1999246648,27.39,100.1
Aster_albescens_var._albescens,1998617075,30.5239,102.6757
Aster_albescens_var._albescens,1998503558,27.76,100.32
Aster_albescens_var._albescens,1304080712,29.160369,103.148639
Aster_albescens_var._albescens,1303755672,32.829693,106.257169
Aster_albescens_var._albescens,1030810695,30.876141,110.717361
Aster_albescens_var._albescens,1303755758,32.435432,105.843358
Aster_albescens_var._albescens,1303755647,33.739704,105.730083
Aster_albescens_var._albescens,615275195,28.9,93.88
Aster_albescens_var._albescens,615275194,29.45,94.58
Aster_albescens_var._albescens,1998850487,27.97,98.76
Aster_albescens_var._albescens,1303755659,29.351675,102.678073
Aster_albescens_var._albescens,1303755770,34.757568,109.178953
Aster_albescens_var._albescens,1303755717,30.368117,102.81464
Aster_albescens_var._albescens,1303755761,30.996299,103.612264
Aster_albescens_var._albescens,615275338,28.07,92.45
Aster_albescens_var._albescens,1999059902,27.7,99.05
Aster_albescens_var._albescens,615275336,32,90
Aster_albescens_var._albescens,1998411191,28.42,98.97
Aster_albescens_var._albescens,1999273412,28.5,98.8667
Aster_albescens_var._albescens,919561934,27.177166,99.28717
Aster_albescens_var._albescens,1304080699,28.661276,97.466916
Aster_albescens_var._albescens,1998633290,29.9333,102.2
Aster_albescens_var._albescens,1998883990,30.4833,101.7166
Aster_albescens_var._albescens,1998386045,30.049999,102.033333
Aster_albescens_var._albescens,1303755686,28.685449,103.676251
Aster_albescens_var._albescens,615275227,27.37,89.3
Aster_albescens_var._albescens,1999069896,25.85,100.5667
Aster_albescens_var._albescens,1056986010,31.712092,88.118532
Aster_albescens_var._albescens,1230486100,29.48667,91.83278
Aster_albescens_var._albescens,1999177981,26.9667,98.9
Aster_albescens_var._albescens,1998725898,26.4833,99.2667
Aster_albescens_var._albescens,1303755753,33.31033,108.314391
Aster_albescens_var._albescens,919561900,26.901731,98.869207
Aster_albescens_var._albescens,919561865,26.453601,99.416689
Aster_albescens_var._albescens,1303836323,24.688873,101.641935
Aster_albescens_var._albescens,1999247456,27.62,100.59
Aster_albescens_var._albescens,1303755732,26.655322,102.244617
Aster_albescens_var._albescens,615275203,28.42,97.92
Aster_albescens_var._albescens,1999070772,31.46,103.59
Aster_albescens_var._albescens,1303755691,30.031529,101.014427
Aster_albescens_var._albescens,1999323869,28.5,101.17
Aster_albescens_var._albescens,1304080696,26.56023,100.17643
Aster_albescens_var._albescens,1998497578,32.405556,104.522499
Aster_albescens_var._albescens,1998633999,30.06667,102.8333
Aster_albescens_var._albescens,1304080803,28.327568,106.203471
Aster_albescens_var._albescens,615275202,28.17,97.33
Aster_albescens_var._albescens,615275200,21.42,93.97
Aster_albescens_var._albescens,1303835970,24.399048,113.987821
Aster_albescens_var._albescens,615275269,30.1,80.83
Aster_albescens_var._albescens,1998884593,27.96,100.76
Aster_albescens_var._albescens,1998531367,31.7833,102.2
Aster_albescens_var._albescens,1999311404,27.88,101.49
Aster_albescens_var._albescens,615275224,27.7,89.6
Aster_albescens_var._albescens,615275223,27.45,89.65
Aster_albescens_var._albescens,1999283862,25.7,100.1833
Aster_albescens_var._albescens,1998376532,26.8,100.2667
Aster_albescens_var._albescens,1999363785,27.433332,101.51667
Aster_albescens_var._albescens,1999065916,27.64,101.93
Aster_albescens_var._albescens,615275212,27.75,89
Aster_albescens_var._albescens,615275211,27.77,88.52
Aster_albescens_var._albescens,1998498202,31.466667,103.583344
Aster_albescens_var._albescens,1999081799,27.833332,101.25
