taxon_name,gbif_id,decimal_latitude,decimal_longitude
Rhaponticoides_ruthenica,1935670901,42.59742,74.66303
Rhaponticoides_ruthenica,1231081029,42.56139,72.00722
Rhaponticoides_ruthenica,1799062396,41,74.133333
Rhaponticoides_ruthenica,2242399738,39.732207,-104.961468
Rhaponticoides_ruthenica,615293847,34.28,64.38
Rhaponticoides_ruthenica,615293826,34.8,67.25
Rhaponticoides_ruthenica,615293835,36.93,73.42
Rhaponticoides_ruthenica,615293823,34.82,67.18
Rhaponticoides_ruthenica,786108310,48.5,25
Rhaponticoides_ruthenica,616365851,50.920978,5.888885
