taxon_name,gbif_id,decimal_longitude,decimal_latitude
Halimione_portulacoides,860321883,-0.66,38.06
Halimione_portulacoides,1050625786,-3.31,43.4
Halimione_portulacoides,318113260,-0.92,38.65
Halimione_portulacoides,1936582535,-3.8663,43.4377
Halimione_portulacoides,1699944641,8.202496,40.682215
Halimione_portulacoides,1501066681,0.14,38.82
Halimione_portulacoides,1831522592,15.08333,36.78333
Halimione_portulacoides,1883574672,15.083333,36.783333
Halimione_portulacoides,1883574720,15.083333,6.733334
Halimione_portulacoides,895195953,0.35,40.31
Halimione_portulacoides,204428756,-2.242,43.283001
Halimione_portulacoides,30868612,-2.22,36.68
Halimione_portulacoides,1501560583,-0.2,39.71
Halimione_portulacoides,1936199308,-0.2019,39.7053
Halimione_portulacoides,30868610,-6.21,36.380001
Halimione_portulacoides,30868609,-6.11,36.200001
Halimione_portulacoides,1144695027,9.48333,42.05
Halimione_portulacoides,1701527727,-5.13333,35.05
Halimione_portulacoides,1340027136,24.983333,39.533333
Halimione_portulacoides,774372053,8.917778,54.467777
Halimione_portulacoides,1936356724,-3.865,43.3477
Halimione_portulacoides,1050586418,-2.68,43.36
Halimione_portulacoides,1936383528,-8.8675,42.5404
Halimione_portulacoides,1144694976,9.48333,42.61667
Halimione_portulacoides,895267040,-0.17,39.04
Halimione_portulacoides,895263644,-0.54,38.24
Halimione_portulacoides,1144694966,9.11667,41.41667
Halimione_portulacoides,1936384987,-8.6941,43.1164
Halimione_portulacoides,895258953,-0.27,39.31
Halimione_portulacoides,1936237278,-8.5815,43.4042
Halimione_portulacoides,1936380150,-8.2622,43.2585
Halimione_portulacoides,1936582212,-3.4949,43.3499
Halimione_portulacoides,1851385872,-8.848,42.574
Halimione_portulacoides,1831522824,7.85833,53.71306
Halimione_portulacoides,1936108028,-0.4836,38.3513
Halimione_portulacoides,895269921,-0.28,39.22
Halimione_portulacoides,1936379998,-8.2117,43.3572
Halimione_portulacoides,1699944602,9.303832,41.190163
Halimione_portulacoides,1265820749,23.4,37.483333
Halimione_portulacoides,1936366075,-1.0686,38.2994
Halimione_portulacoides,1936385187,-8.6376,42.2697
Halimione_portulacoides,1144694954,9.48333,42.83333
Halimione_portulacoides,1340032548,26.916667,35.45
Halimione_portulacoides,1701115699,10.322591,43.595669
Halimione_portulacoides,1144694995,9.26667,42.7
Halimione_portulacoides,1936566896,-5.3892,43.5151
Halimione_portulacoides,1144694965,9.3,42.66667
Halimione_portulacoides,1936107076,-0.5189,38.325
Halimione_portulacoides,1936391599,-3.3967,43.4313
Halimione_portulacoides,1144694994,9.4,41.95
Halimione_portulacoides,1699944701,9.27823,41.204226
Halimione_portulacoides,1144694963,9.3,41.55
Halimione_portulacoides,1144694981,9.03333,41.46667
Halimione_portulacoides,1144694949,9.3,41.6
Halimione_portulacoides,1144695002,9.53333,42.1
Halimione_portulacoides,1144694997,9.46667,42.05
Halimione_portulacoides,1144694964,9.06667,41.48333
Halimione_portulacoides,1144694999,9.55,42.16667
Halimione_portulacoides,1144695007,9.21667,41.4
Halimione_portulacoides,1144694968,9.21667,41.38333
Halimione_portulacoides,1144694986,9.18333,41.36667
Halimione_portulacoides,1144694984,9.31667,41.61667
Halimione_portulacoides,1144694953,9.3,41.58333
Halimione_portulacoides,1144694957,9.48333,42.03333
Halimione_portulacoides,1144694956,9.48333,42.6
Halimione_portulacoides,1144694987,9.2,42.73333
Halimione_portulacoides,1144694971,9.33333,41.61667
Halimione_portulacoides,1144694962,9.28333,42.66667
Halimione_portulacoides,143004957,-7.42,37.220001
Halimione_portulacoides,1936523991,-4.4818,43.3414
Halimione_portulacoides,1144694979,9.26667,41.53333
Halimione_portulacoides,1050657760,-2.5,43.36
Halimione_portulacoides,1144694983,9.1,41.43333
Halimione_portulacoides,1144694993,9.55,42.15
Halimione_portulacoides,204428382,-2.107,43.272999
Halimione_portulacoides,1050586402,-2.1,43.27
Halimione_portulacoides,1701115637,11.227309,42.446132
Halimione_portulacoides,895140540,-0.88,38.6
Halimione_portulacoides,1050657788,-2.95,43.3
Halimione_portulacoides,1340029148,28.083333,36.1
