taxon_name,gbif_id,decimal_latitude,decimal_longitude
Clermontia_kakeana,1090366599,20.8286,-156.219
Clermontia_kakeana,1090279706,20.9336,-156.613
Clermontia_kakeana,36055838,20.9333,-156.617
Clermontia_kakeana,1928754038,20.93442,-156.614217
Clermontia_kakeana,36053384,21.1333,-156.917
Clermontia_kakeana,1322432341,20.8697,-156.611
Clermontia_kakeana,36053153,20.8833,-156.2
Clermontia_kakeana,36053743,21.21,-147.59
Clermontia_kakeana,36055122,21.08,-156.55
Clermontia_kakeana,1319270173,26.8,-156
Clermontia_kakeana,1988233876,21.3,-157.8
Clermontia_kakeana,1988238754,21.21,-157.48
Clermontia_kakeana,36055762,20.4833,-156.067
