taxon_name,gbif_id,decimal_latitude,decimal_longitude
Lonicera_etrusca,2244182512,37.29694,22.504999
Lonicera_etrusca,2244183202,37.335831,22.53944
Lonicera_etrusca,2244188712,37.327499,22.541941
Lonicera_etrusca,1945010503,43.7633,11.36026
Lonicera_etrusca,2238662967,44.70778,37.46486
Lonicera_etrusca,1701132064,43.312754,10.671135
Lonicera_etrusca,1676081526,45.6516,13.824483
Lonicera_etrusca,1882653527,38.05361,-2.49778
Lonicera_etrusca,1882653518,40.54667,-2.05167
Lonicera_etrusca,1882653522,40.36167,-1.83417
Lonicera_etrusca,1839034740,40.552502,23.31472
Lonicera_etrusca,1839034799,40.51778,23.68972
Lonicera_etrusca,1839034715,40.53278,23.69417
Lonicera_etrusca,1839034709,41.174171,24.33889
Lonicera_etrusca,1839034670,41.25,24.51556
Lonicera_etrusca,1230936723,36.95361,-4.54424
Lonicera_etrusca,1265271094,36.989,-4.32
Lonicera_etrusca,1265271055,36.971,-4.354
Lonicera_etrusca,1701128145,44.099921,10.384338
Lonicera_etrusca,1697865948,33.111111,35.559722
Lonicera_etrusca,1697836905,45.019775,37.769618
Lonicera_etrusca,1935701480,45.13283,14.54142
Lonicera_etrusca,1839032986,38.838058,21.53528
Lonicera_etrusca,1839033357,38.683891,21.844999
Lonicera_etrusca,1265474382,40.500102,-1.59463
Lonicera_etrusca,1265474373,39.1635,-1.804153
Lonicera_etrusca,1265474374,40.8301,-1.999477
Lonicera_etrusca,1265474384,42.5282,-0.5606
Lonicera_etrusca,1839033324,40.48917,21.595831
Lonicera_etrusca,1839032917,40.28611,21.340561
Lonicera_etrusca,781076728,36.95593,-4.39497
Lonicera_etrusca,1697836942,44.70476,37.46839
Lonicera_etrusca,895226793,39.17,-9.02
Lonicera_etrusca,1839033115,40.67194,21.770559
Lonicera_etrusca,1839033209,40.267502,21.325001
Lonicera_etrusca,1839033279,40.49889,21.774719
Lonicera_etrusca,781076721,36.97,-4.466
Lonicera_etrusca,1936355182,41.9525,-3.4431
Lonicera_etrusca,1935701457,45.49911,13.50467
Lonicera_etrusca,665457094,34.065556,35.812778
Lonicera_etrusca,1936257712,42.448,-6.8369
Lonicera_etrusca,1839033382,37.5975,22.0275
Lonicera_etrusca,1839033314,38.05389,22.02528
Lonicera_etrusca,1851382172,41.9016,-4.6547
Lonicera_etrusca,1144708522,42.51667,9.28333
Lonicera_etrusca,1094183916,31.83,35.05
Lonicera_etrusca,1094181535,31.95,35.22
Lonicera_etrusca,1265474392,40.5155,-1.7612
Lonicera_etrusca,1936237642,32.8397,21.6772
Lonicera_etrusca,1701124643,43.413627,10.603049
Lonicera_etrusca,1701124634,43.414053,10.608014
Lonicera_etrusca,1701124638,43.406129,10.630269
Lonicera_etrusca,1701124636,43.447607,10.598089
Lonicera_etrusca,1701124639,43.403002,10.608178
Lonicera_etrusca,1701127916,43.440484,10.606366
Lonicera_etrusca,1701124625,43.403106,10.622481
Lonicera_etrusca,1701127932,43.418509,10.590327
Lonicera_etrusca,1701124628,43.437168,10.612357
Lonicera_etrusca,1701127958,43.364099,10.601573
Lonicera_etrusca,235572171,36.957262,-4.551631
Lonicera_etrusca,1851387506,42.750462,-4.268678
Lonicera_etrusca,1851581210,40.53,-3.2
Lonicera_etrusca,1702507107,40.53,-3.19
Lonicera_etrusca,932708002,42.48699,-6.86166
Lonicera_etrusca,1851386323,40.5386,-3.1895
Lonicera_etrusca,415620706,36.962,-4.354
Lonicera_etrusca,1265474386,40.8316,-2.0024
Lonicera_etrusca,1094182906,33.02,35.4
Lonicera_etrusca,1094183098,32.99,35.39
Lonicera_etrusca,1851333081,42.45886,-6.47186
Lonicera_etrusca,1851390145,41.56,-6.18
Lonicera_etrusca,1094182774,31.91,35.15
Lonicera_etrusca,415620676,36.906,-5.565
Lonicera_etrusca,1094184435,33.25,35.72
Lonicera_etrusca,1935701441,45.12925,14.19953
Lonicera_etrusca,199488619,36.963,-4.309
Lonicera_etrusca,1212128499,39.1625,22.101111
Lonicera_etrusca,1839033402,39.256672,21.81806
Lonicera_etrusca,1584393754,35.688057,36.531113
Lonicera_etrusca,1839033422,39.162498,22.10111
Lonicera_etrusca,1212128511,39.256667,21.818056
Lonicera_etrusca,1839033420,38.900829,21.89389
Lonicera_etrusca,1212128496,38.815,21.727778
Lonicera_etrusca,1212128478,38.900833,21.893889
Lonicera_etrusca,1212128482,38.9775,21.901389
Lonicera_etrusca,1212128510,38.9075,21.835556
Lonicera_etrusca,895211231,40.953,-2.958
Lonicera_etrusca,1936204970,41.7889,-4.7343
Lonicera_etrusca,1839033412,38.907501,21.83556
Lonicera_etrusca,1839033207,38.838612,21.532221
Lonicera_etrusca,1839033406,38.977501,21.90139
Lonicera_etrusca,1936672981,42.4614,1.4869
Lonicera_etrusca,1212128490,38.838611,21.532222
Lonicera_etrusca,1050643595,41.72,-1.68
Lonicera_etrusca,1839033409,38.814999,21.727779
Lonicera_etrusca,1094182278,31.87,35
Lonicera_etrusca,686670671,43.35,2.75
Lonicera_etrusca,1094183565,31.81,34.98
Lonicera_etrusca,1094182294,31.66,35.15
Lonicera_etrusca,1094182240,31.75,35.12
Lonicera_etrusca,31962477,41.828,1.055
Lonicera_etrusca,199488596,36.972,-4.241
Lonicera_etrusca,204403515,37.387,-4.248
Lonicera_etrusca,1701127924,42.76752,10.17975
Lonicera_etrusca,1230931101,44.7975,13.90639
Lonicera_etrusca,895217378,39.17457,-1.82664
Lonicera_etrusca,1851360418,42.4491,-6.8081
Lonicera_etrusca,199488542,36.96,-4.556
